Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2024-05-14 04:47:23,134.195.89.255,238.197.223.48,52067,35130,ICMP,462,Control,FTP,-,IoC Detected,66.08,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Anika Kanda,Opera/8.49.(X11; Linux i686; fa-IR) Presto/2.9.165 Version/10.00,Segment B,Bhusawal.Gujarat,,Log Data,,Firewall
2024-05-14 01:48:08,135.18.65.74,156.111.177.196,47688,11026,TCP,413,Control,HTTP,-,IoC Detected,35.91,,Intrusion,Known Pattern B,Ignored,Low,Divyansh Bhatt,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_6 rv:2.0; xh-ZA) AppleWebKit/531.45.5 (KHTML like Gecko) Version/4.0.5 Safari/531.45.5,Segment B,Montreal.Amsterdam,,,Alert Data,Firewall
2024-05-14 15:34:47,64.89.27.218,112.124.134.98,32040,18148,TCP,958,Control,HTTP,-,,32.22,,DDoS,Known Pattern B,Logged,Medium,Vihaan Ramaswamy,Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.0 (KHTML like Gecko) CriOS/52.0.861.0 Mobile/78H875 Safari/531.0,Segment B,Shanghai.Madrid,,Log Data,,Firewall
2024-05-14 04:26:21,196.247.141.7,132.238.49.181,24411,53551,TCP,1465,Data,DNS,-,,98.51,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Romil Ravi,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.7.4 (KHTML like Gecko) Version/5.1 Safari/532.7.4,Segment A,Deoghar.Shanghai,3.220.54.234,Log Data,Alert Data,Server
2024-05-14 18:14:18,47.94.187.202,17.108.89.65,65115,56571,TCP,877,Data,HTTP,-,IoC Detected,77.03,,Intrusion,Known Pattern A,Logged,High,Devansh Dixit,Opera/8.79.(X11; Linux x86_64; eu-FR) Presto/2.9.164 Version/10.00,Segment A,Danapur.Andhra Pradesh,,,,Server
2024-05-14 21:36:18,69.183.224.210,59.160.60.92,31026,47074,TCP,623,Data,DNS,-,,87.41,Alert Triggered,Malware,Known Pattern A,Logged,Low,Nayantara Kulkarni,Opera/9.35.(X11; Linux i686; as-IN) Presto/2.9.180 Version/10.00,Segment A,Rome.Atlanta,39.20.51.205,Log Data,Alert Data,Server
2024-05-14 08:46:36,76.30.105.165,53.35.20.3,13990,25798,UDP,367,Data,FTP,-,IoC Detected,14.89,,Intrusion,Known Pattern B,Ignored,Low,Zoya Tailor,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_9; rv:1.9.3.20) Gecko/4485-06-30 22:58:49 Firefox/3.6.5,Segment B,Paris.Madrid,,Log Data,,Server
2024-05-14 06:24:25,146.206.7.114,147.199.86.66,41138,14573,TCP,894,Control,FTP,-,,79.2,,DDoS,Known Pattern A,Blocked,High,Vihaan Talwar,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sv-FI) AppleWebKit/531.22.4 (KHTML like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.4,Segment B,Shanghai.West Bengal,,Log Data,,Firewall
2024-05-14 11:45:19,205.25.9.192,57.185.135.185,64223,26204,ICMP,80,Data,DNS,-,,78.61,Alert Triggered,DDoS,Known Pattern A,Logged,High,Sara Badal,Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/532.0 (KHTML like Gecko) FxiOS/13.0t6154.0 Mobile/11B662 Safari/532.0,Segment A,Guangzhou.London,,,Alert Data,Server
2024-05-14 19:27:22,60.214.95.120,80.4.79.234,44765,63967,TCP,937,Control,FTP,-,,88.93,,DDoS,Known Pattern B,Blocked,High,Aaryahi Chada,Opera/8.13.(X11; Linux x86_64; so-DJ) Presto/2.9.189 Version/11.00,Segment A,New York City.Amsterdam,255.109.145.224,,,Firewall
2024-05-14 10:50:18,39.185.90.251,54.95.7.122,16161,53594,TCP,311,Data,FTP,-,,12.18,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Gokul Choudhry,Mozilla/5.0 (Windows NT 10.0; cs-CZ; rv:1.9.1.20) Gecko/6292-03-04 03:18:20 Firefox/8.0,Segment C,Guangzhou.Rome,,,Alert Data,Firewall
2024-05-14 02:45:52,192.89.101.143,129.74.14.190,47368,51706,TCP,588,Control,FTP,-,,80.54,Alert Triggered,DDoS,Known Pattern A,Logged,High,Vivaan Seshadri,Opera/9.26.(X11; Linux i686; bo-CN) Presto/2.9.190 Version/12.00,Segment B,Chengdu.London,,Log Data,,Firewall
2024-05-14 06:36:28,217.119.184.146,22.185.73.87,19191,10010,TCP,1033,Control,DNS,-,,96.09,,Intrusion,Known Pattern A,Blocked,High,Piya Kala,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; crh-UA) AppleWebKit/535.42.1 (KHTML like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.42.1,Segment A,Sambalpur.Arunachal Pradesh,81.253.109.49,,Alert Data,Firewall
2024-05-14 03:32:02,162.144.214.168,49.99.240.140,36215,50722,TCP,854,Data,FTP,-,IoC Detected,63.02,,DDoS,Known Pattern B,Blocked,Medium,Shanaya Rajagopalan,Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML like Gecko) Chrome/55.0.810.0 Safari/534.0,Segment B,Wuhan.Brussels,54.214.72.80,Log Data,,Server
2024-05-14 18:33:41,180.192.242.229,240.185.154.89,23534,6037,TCP,844,Control,DNS,-,,95.75,,DDoS,Known Pattern B,Ignored,Medium,Bhavin Sarkar,Opera/8.75.(Windows CE; cmn-TW) Presto/2.9.189 Version/10.00,Segment B,Xi'an.Lisbon,,Log Data,,Firewall
2024-05-14 09:43:49,61.65.73.62,236.99.204.22,24711,17526,TCP,873,Control,FTP,-,IoC Detected,61.51,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Raghav Rege,Opera/9.81.(X11; Linux i686; ja-JP) Presto/2.9.166 Version/11.00,Segment A,Brussels.Uttar Pradesh,,,,Server
2024-05-14 17:37:58,253.233.168.28,2.29.247.212,45771,50178,TCP,1299,Data,FTP,-,IoC Detected,3.69,,Malware,Known Pattern A,Ignored,Low,Priyansh Badami,Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.23.4 (KHTML like Gecko) Version/5.0.2 Safari/532.23.4,Segment B,Nanjing.Brussels,69.151.147.94,Log Data,Alert Data,Server
2024-05-14 09:55:19,184.161.214.204,125.17.175.33,62769,48555,TCP,768,Data,FTP,-,IoC Detected,19.07,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Aarav Hayer,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.14.4 (KHTML like Gecko) Version/5.1 Safari/534.14.4,Segment C,Atlanta.London,,,Alert Data,Firewall
2024-05-14 04:21:47,151.246.177.5,139.67.22.99,32323,14081,TCP,1152,Control,FTP,-,,11.89,,DDoS,Known Pattern B,Blocked,Medium,Adah Raval,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML like Gecko) Chrome/47.0.804.0 Safari/535.0,Segment A,Nanjing.New York City,,Log Data,Alert Data,Firewall
2024-05-14 07:02:40,232.217.144.23,109.49.71.163,43924,21625,TCP,720,Data,FTP,-,IoC Detected,99.49,,DDoS,Known Pattern B,Blocked,High,Manjari Chaudhuri,Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/533.1 (KHTML like Gecko) Chrome/56.0.817.0 Safari/533.1,Segment A,Chengdu.Madrid,140.192.33.254,,,Firewall
2024-05-14 05:59:55,79.29.201.230,11.92.114.94,56468,60230,TCP,1138,Control,DNS,-,,41.41,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Nirvi Wadhwa,Opera/8.69.(Windows NT 6.1; lo-LA) Presto/2.9.178 Version/11.00,Segment C,Beijing.Los Angeles,179.175.254.147,,Alert Data,Server
2024-05-14 07:21:12,189.20.155.94,100.89.160.38,20950,6159,TCP,1085,Control,DNS,-,,87.06,,DDoS,Known Pattern A,Logged,High,Anvi Chahal,Opera/9.60.(Windows NT 5.1; nn-NO) Presto/2.9.184 Version/11.00,Segment A,Raebareli.West Bengal,215.72.7.150,,Alert Data,Firewall
2024-05-14 02:01:09,120.119.62.173,27.193.215.84,16589,32478,UDP,612,Data,FTP,-,,50.27,,DDoS,Known Pattern B,Blocked,Medium,Aaryahi Vala,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6) AppleWebKit/534.1 (KHTML like Gecko) Chrome/36.0.843.0 Safari/534.1,Segment C,Jaunpur.Goa,18.211.159.239,,Alert Data,Firewall
2024-05-14 16:36:26,98.118.157.127,180.98.81.133,54942,1705,TCP,1481,Control,HTTP,-,IoC Detected,41.55,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Uthkarsh Bhatia,Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML like Gecko) Chrome/38.0.839.0 Safari/536.1,Segment A,Houston.Athens,180.154.20.80,,,Server
2024-05-14 03:16:06,98.255.16.223,184.104.100.7,10357,43953,ICMP,587,Control,HTTP,-,,72.88,,Malware,Known Pattern B,Logged,Medium,Anay Bajwa,Opera/8.53.(X11; Linux x86_64; unm-US) Presto/2.9.179 Version/11.00,Segment A,Los Angeles.Berlin,145.254.63.89,Log Data,,Server
2024-05-14 20:17:40,84.50.52.135,54.225.67.203,15985,14318,TCP,815,Control,HTTP,-,,42.25,,Intrusion,Known Pattern B,Blocked,Medium,Keya Saran,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; dv-MV) AppleWebKit/533.37.5 (KHTML like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.37.5,Segment B,Vellore.Assam,129.101.100.248,Log Data,,Firewall
2024-05-14 05:07:01,5.64.155.84,23.216.6.138,31976,20913,TCP,1402,Data,DNS,-,IoC Detected,76.32,,DDoS,Known Pattern A,Blocked,Medium,Krish Ranganathan,Opera/8.40.(Windows 98; Win 9x 4.90; ku-TR) Presto/2.9.186 Version/12.00,Segment A,Madrid.Chicago,,Log Data,,Server
2024-05-14 21:22:14,27.20.161.231,123.225.59.56,22659,8212,UDP,1250,Data,FTP,-,,28.62,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Dhanuk Lalla,Mozilla/5.0 (Linux; Android 5.0.1) AppleWebKit/534.1 (KHTML like Gecko) Chrome/55.0.888.0 Safari/534.1,Segment C,Brussels.Chicago,168.95.119.90,,,Server
2024-05-14 08:28:45,90.118.104.189,85.209.223.83,20292,22626,TCP,967,Data,HTTP,-,IoC Detected,92.39,,DDoS,Known Pattern B,Ignored,High,Vritika Brar,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9; rv:1.9.2.20) Gecko/8061-06-19 04:27:36 Firefox/3.6.8,Segment A,Vellore.Assam,,,Alert Data,Firewall
2024-05-14 22:44:56,252.21.72.16,225.170.48.105,16584,13457,TCP,1259,Data,DNS,-,,34.11,,Malware,Known Pattern B,Logged,Low,Jivika Hora,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML like Gecko) Chrome/54.0.870.0 Safari/535.0,Segment B,Athens.Toronto,100.134.115.167,Log Data,Alert Data,Firewall
2024-05-14 08:39:03,29.72.226.185,242.78.43.211,31742,16471,TCP,566,Data,FTP,-,,98.92,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Piya Bahri,Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML like Gecko) Chrome/34.0.858.0 Safari/533.2,Segment C,London.Shanghai,132.104.63.150,,Alert Data,Firewall
2024-05-14 09:21:19,82.99.223.155,84.193.122.64,35862,15225,TCP,490,Control,DNS,-,,36.52,,Intrusion,Known Pattern A,Blocked,Low,Lavanya Bal,Opera/9.13.(Windows NT 5.01; quz-PE) Presto/2.9.175 Version/11.00,Segment C,Shanghai.Sikkim,247.187.1.223,,,Firewall
2024-05-14 21:01:01,29.184.37.178,246.106.133.241,65131,37154,TCP,779,Data,HTTP,-,,62.11,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Madhup Bansal,Opera/9.94.(X11; Linux i686; ha-NG) Presto/2.9.162 Version/11.00,Segment A,Amsterdam.Houston,,Log Data,,Server
2024-05-14 06:19:09,252.185.209.190,202.167.89.63,41908,5074,TCP,198,Data,FTP,-,,81.36,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Oorja Walla,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ta-LK) AppleWebKit/532.42.1 (KHTML like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.42.1,Segment B,Xi'an.Toronto,,Log Data,,Server
2024-05-14 20:13:24,77.46.194.45,182.34.55.66,8510,6297,TCP,1461,Data,FTP,-,IoC Detected,46.71,,Intrusion,Known Pattern A,Blocked,Low,Neelofar Comar,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pl-PL) AppleWebKit/532.16.2 (KHTML like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.16.2,Segment C,London.Beijing,,Log Data,Alert Data,Server
2024-05-14 11:33:14,71.238.234.57,220.101.174.212,53359,62072,TCP,1236,Data,HTTP,-,IoC Detected,71.56,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Samiha Joshi,Opera/8.24.(Windows NT 6.1; mr-IN) Presto/2.9.175 Version/10.00,Segment C,Latur.West Bengal,,Log Data,Alert Data,Firewall
2024-05-14 07:54:17,211.171.50.251,67.229.75.148,64393,27339,UDP,193,Control,DNS,-,,63.34,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Gokul Chatterjee,Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.13.6 (KHTML like Gecko) Version/4.1 Safari/531.13.6,Segment B,Bellary.Uttarakhand,134.94.34.210,Log Data,,Server
2024-05-14 01:19:38,22.228.188.99,194.236.15.125,7531,54133,TCP,1474,Control,DNS,-,IoC Detected,89.2,,DDoS,Known Pattern B,Blocked,High,Divit Sridhar,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wa-BE) AppleWebKit/531.49.5 (KHTML like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.49.5,Segment B,Berlin.Toronto,,Log Data,Alert Data,Server
2024-05-14 08:43:52,190.209.30.81,205.233.121.169,8220,15560,TCP,1470,Data,FTP,-,IoC Detected,2.54,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Krish Kalita,Opera/8.18.(Windows NT 6.1; so-DJ) Presto/2.9.186 Version/11.00,Segment C,Toronto.Madrid,,,,Firewall
2024-05-14 02:58:13,25.248.74.197,77.221.255.218,19723,54967,TCP,1206,Data,DNS,-,,84.29,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Alia Lala,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4) AppleWebKit/535.2 (KHTML like Gecko) Chrome/32.0.881.0 Safari/535.2,Segment C,Ambattur.Bihar,,Log Data,Alert Data,Firewall
2024-05-14 18:30:57,224.247.161.139,246.121.115.184,8179,61329,TCP,1061,Data,FTP,-,,39.36,,Intrusion,Known Pattern B,Blocked,Low,Mishti Sawhney,Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.2 (KHTML like Gecko) CriOS/36.0.819.0 Mobile/51J624 Safari/534.2,Segment C,Mexico City.Paris,168.83.45.186,Log Data,Alert Data,Firewall
2024-05-14 19:22:26,80.46.127.145,18.89.182.79,60990,18199,TCP,574,Control,FTP,-,IoC Detected,94.11,,Intrusion,Known Pattern B,Ignored,Low,Oorja Sheth,Mozilla/5.0 (Android 3.2.4; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,Segment B,Guangzhou.New York City,221.237.94.145,,Alert Data,Firewall
2024-05-14 17:28:56,64.69.19.231,0.190.28.50,10638,21648,TCP,280,Data,FTP,-,,27.05,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Zoya Khatri,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4) AppleWebKit/533.0 (KHTML like Gecko) Chrome/24.0.897.0 Safari/533.0,Segment C,Ratlam.Gujarat,166.191.8.157,,Alert Data,Firewall
2024-05-14 02:31:11,174.12.12.90,130.207.116.255,55404,11274,TCP,1315,Control,HTTP,-,,99.84,,Intrusion,Known Pattern A,Ignored,Medium,Tiya Sankaran,Opera/8.48.(X11; Linux x86_64; mni-IN) Presto/2.9.179 Version/10.00,Segment C,Los Angeles.Brussels,137.156.147.98,,Alert Data,Firewall
2024-05-14 19:27:45,65.81.76.76,23.220.103.253,22698,12693,TCP,184,Data,DNS,-,,22.22,,Intrusion,Known Pattern A,Blocked,Medium,Nayantara Dass,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lzh-TW) AppleWebKit/534.30.2 (KHTML like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.30.2,Segment A,Chicago.Berlin,,,Alert Data,Server
2024-05-14 02:40:49,39.193.138.182,153.53.7.68,42038,25762,ICMP,108,Data,FTP,-,IoC Detected,66.24,,Malware,Known Pattern A,Blocked,Medium,Hansh Salvi,Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.40.5 (KHTML like Gecko) Version/4.0.4 Safari/534.40.5,Segment B,New York City.Assam,,,,Firewall
2024-05-14 12:59:10,128.97.124.86,110.233.141.254,21184,27124,TCP,1144,Data,HTTP,-,,87.03,Alert Triggered,Malware,Known Pattern B,Ignored,High,Piya Sem,Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/533.0 (KHTML like Gecko) Chrome/21.0.853.0 Safari/533.0,Segment A,Rome.Beijing,,,Alert Data,Server
2024-05-14 13:23:57,12.243.124.237,66.152.68.190,41121,24862,TCP,110,Control,FTP,-,IoC Detected,84.53,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Aradhya Mangat,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; brx-IN) AppleWebKit/535.30.1 (KHTML like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.30.1,Segment A,New York City.Paris,,Log Data,Alert Data,Firewall
2024-05-14 11:59:31,148.57.134.10,42.49.156.37,5119,47125,TCP,905,Data,DNS,-,,16.47,,Intrusion,Known Pattern B,Blocked,Low,Vihaan Brahmbhatt,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:6.0; hne-IN) AppleWebKit/533.12.6 (KHTML like Gecko) Version/5.0 Safari/533.12.6,Segment B,London.Vancouver,255.141.83.87,,Alert Data,Server
2024-05-14 17:36:41,63.238.234.0,148.246.88.103,41658,16092,TCP,321,Data,DNS,-,IoC Detected,88.36,,DDoS,Known Pattern A,Blocked,Medium,Prerak Dani,Mozilla/5.0 (Android 3.2.1; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,Segment C,Vancouver.Vienna,,,,Firewall
2024-05-14 08:26:55,43.250.224.49,49.103.239.86,41291,57663,TCP,690,Data,HTTP,-,IoC Detected,13.57,,DDoS,Known Pattern A,Blocked,Low,Taimur Chander,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hi-IN) AppleWebKit/534.47.2 (KHTML like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.47.2,Segment C,Madrid.Guangzhou,209.200.129.183,Log Data,,Firewall
2024-05-14 17:12:08,114.48.192.35,38.213.231.124,8737,63409,ICMP,410,Data,FTP,-,IoC Detected,59.88,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Ela Saini,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.2 (KHTML like Gecko) CriOS/60.0.898.0 Mobile/77R047 Safari/535.2,Segment A,Chongqing.Rome,94.85.255.125,,Alert Data,Firewall
2024-05-14 17:53:17,197.254.207.186,74.219.47.154,44495,60656,TCP,338,Data,HTTP,-,,44.5,,DDoS,Known Pattern A,Blocked,Medium,Jhanvi Madan,Mozilla/5.0 (Android 2.1; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,Segment A,Guangzhou.New York City,56.115.176.148,,,Server
2024-05-14 00:35:27,150.54.66.55,166.130.145.8,64711,50601,TCP,627,Control,FTP,-,,89.94,,Malware,Known Pattern B,Blocked,High,Mohanlal Divan,Opera/8.68.(Windows NT 6.1; ik-CA) Presto/2.9.162 Version/10.00,Segment C,Berlin.Los Angeles,162.178.42.77,,,Firewall
2024-05-14 03:34:20,66.43.7.149,175.152.87.183,16117,39069,TCP,220,Control,FTP,-,IoC Detected,72.4,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Purab Sodhi,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; fur-IT) AppleWebKit/533.43.7 (KHTML like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.43.7,Segment C,Chicago.Beijing,243.128.91.144,Log Data,,Firewall
2024-05-14 16:35:02,96.238.227.158,247.125.17.191,48614,7299,TCP,1072,Data,HTTP,-,,65.21,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Shamik Shroff,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.1 (KHTML like Gecko) Chrome/63.0.890.0 Safari/535.1,Segment C,Aizawl.New York City,,,,Server
2024-05-14 07:12:16,153.156.228.208,65.10.104.108,38974,47043,UDP,554,Data,FTP,-,IoC Detected,72.62,,Malware,Known Pattern B,Ignored,Medium,Dhanuk Saraf,Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.2 (KHTML like Gecko) FxiOS/15.9c0382.0 Mobile/75R962 Safari/531.2,Segment B,Guangzhou.Rome,75.128.166.44,,Alert Data,Firewall
2024-05-14 05:12:34,137.74.105.237,240.69.73.48,10921,27179,TCP,707,Control,FTP,-,,17.51,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Reyansh Gole,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hy-AM) AppleWebKit/535.50.3 (KHTML like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.50.3,Segment B,Madrid.Latur,,,,Firewall
2024-05-14 20:28:53,6.164.125.187,63.118.17.77,52072,58803,TCP,241,Data,DNS,-,,14.98,,Malware,Known Pattern B,Ignored,Low,Kismat Apte,Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.18.4 (KHTML like Gecko) Version/4.0.5 Safari/532.18.4,Segment C,Chinsurah.Telangana,,,Alert Data,Server
2024-05-14 00:34:54,39.105.135.232,194.178.222.41,2663,25508,TCP,113,Data,DNS,-,,31.98,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Pari Kaur,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_4 rv:5.0; om-KE) AppleWebKit/532.50.6 (KHTML like Gecko) Version/5.0.1 Safari/532.50.6,Segment A,Bellary.Uttarakhand,,,,Firewall
2024-05-14 23:22:01,214.64.22.107,176.70.144.222,40817,3588,UDP,264,Data,HTTP,-,IoC Detected,43.91,,Intrusion,Known Pattern A,Blocked,Low,Navya Chopra,Opera/9.61.(Windows 98; Win 9x 4.90; hsb-DE) Presto/2.9.186 Version/10.00,Segment B,Wuhan.Houston,,,Alert Data,Server
