Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2024-05-22 06:20:10,66.244.225.131,100.102.45.17,16121,61990,TCP,554,Data,DNS,-,IoC Detected,77.68,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Shanaya Gola,Opera/8.53.(Windows NT 6.0; wal-ET) Presto/2.9.182 Version/10.00,Segment A,Giridih.Bihar,,Log Data,Alert Data,Firewall
2024-05-22 08:55:41,216.127.133.85,60.226.67.193,33435,60966,UDP,219,Data,HTTP,-,IoC Detected,16.98,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Saanvi Sachar,Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.16.3 (KHTML like Gecko) Version/4.0.2 Safari/535.16.3,Segment A,Guangzhou.Rome,,Log Data,Alert Data,Server
2024-05-22 19:55:14,150.69.26.166,205.177.154.110,2443,63236,TCP,598,Control,FTP,-,,56.51,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Aaina Bala,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mni-IN) AppleWebKit/534.46.4 (KHTML like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.46.4,Segment C,London.Vancouver,201.110.182.26,,,Firewall
2024-05-22 21:05:22,76.136.117.157,105.168.252.31,44499,29801,TCP,793,Data,FTP,-,IoC Detected,85.72,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Vanya Sabharwal,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML like Gecko) FxiOS/15.2w5512.0 Mobile/29U262 Safari/533.0,Segment C,Vancouver.London,,Log Data,,Firewall
2024-05-22 02:21:20,138.235.178.83,121.205.69.6,52018,8358,TCP,422,Data,DNS,-,,86.96,,DDoS,Known Pattern A,Blocked,Low,Kabir Jaggi,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.22.2 (KHTML like Gecko) Version/5.1 Safari/534.22.2,Segment A,Mexico City.Paris,107.219.4.50,Log Data,Alert Data,Server
2024-05-22 02:56:58,133.215.11.29,247.77.214.250,22285,34631,TCP,781,Control,DNS,-,IoC Detected,77.76,,DDoS,Known Pattern A,Ignored,High,Ehsaan Kunda,Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.1.4 (KHTML like Gecko) Version/5.0 Safari/533.1.4,Segment C,Athens.Houston,,,,Firewall
2024-05-22 09:12:34,238.219.107.180,84.227.96.103,39549,59949,TCP,1444,Data,FTP,-,,97.31,,Malware,Known Pattern B,Blocked,Low,Anay Keer,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:3.0; as-IN) AppleWebKit/533.43.7 (KHTML like Gecko) Version/5.0 Safari/533.43.7,Segment C,Athens.Guangzhou,,Log Data,,Server
2024-05-22 16:33:58,25.4.236.20,47.13.234.172,14096,38369,UDP,471,Data,DNS,-,IoC Detected,84.12,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Ela Handa,Opera/9.95.(Windows NT 5.01; vi-VN) Presto/2.9.184 Version/12.00,Segment C,Eluru.Rajasthan,252.96.218.54,,Alert Data,Firewall
2024-05-22 13:03:25,58.170.127.152,161.106.192.160,38832,7827,TCP,293,Control,HTTP,-,IoC Detected,9.44,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Ishaan Kuruvilla,Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/535.1 (KHTML like Gecko) Chrome/33.0.868.0 Safari/535.1,Segment B,Chinsurah.Telangana,80.134.42.15,Log Data,,Firewall
2024-05-22 23:24:10,78.100.202.238,179.19.153.157,37456,60680,ICMP,407,Data,FTP,-,,71.91,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Shayak Subramanian,Mozilla/5.0 (Windows 98; Win 9x 4.90; he-IL; rv:1.9.0.20) Gecko/4204-06-11 05:32:35 Firefox/3.6.14,Segment C,Rome.Atlanta,,,Alert Data,Firewall
2024-05-22 10:32:11,192.134.196.27,20.207.7.119,54980,2376,TCP,1220,Control,HTTP,-,,69.76,,DDoS,Known Pattern A,Blocked,Low,Samar Mand,Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.0 (KHTML like Gecko) CriOS/44.0.897.0 Mobile/09C939 Safari/534.0,Segment C,Shanghai.Sikkim,219.8.162.186,Log Data,,Firewall
2024-05-22 23:16:19,73.181.246.202,242.59.65.25,10483,30699,TCP,1482,Data,HTTP,-,,64.8,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Onkar Viswanathan,Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.12.7 (KHTML like Gecko) Version/5.0.5 Safari/532.12.7,Segment B,London.Vancouver,,Log Data,,Server
2024-05-22 01:54:51,48.89.140.106,204.193.13.238,42428,44677,TCP,830,Data,HTTP,-,,49.89,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Vidur Bumb,Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML like Gecko) CriOS/34.0.830.0 Mobile/29F303 Safari/536.1,Segment A,Xi'an.Toronto,,,Alert Data,Firewall
2024-05-22 10:48:48,157.88.133.16,40.154.77.169,48039,12644,TCP,320,Data,FTP,-,IoC Detected,26.2,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Priyansh Dayal,Opera/9.40.(X11; Linux i686; aa-ET) Presto/2.9.171 Version/11.00,Segment C,Ajmer.Uttarakhand,,Log Data,Alert Data,Firewall
2024-05-22 05:09:28,149.39.27.90,241.39.47.6,4899,18856,UDP,1484,Data,FTP,-,,64.89,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Suhana Ganesan,Opera/8.29.(X11; Linux i686; the-NP) Presto/2.9.163 Version/11.00,Segment C,Cuttack.Chhattisgarh,38.223.232.90,,,Firewall
2024-05-22 10:41:52,89.157.150.67,207.146.112.162,37399,26426,TCP,206,Control,HTTP,-,,55.55,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Elakshi Chauhan,Opera/9.12.(X11; Linux x86_64; eo-US) Presto/2.9.176 Version/12.00,Segment B,Beijing.Los Angeles,,,Alert Data,Server
2024-05-22 03:54:43,11.118.189.56,67.49.26.53,5952,44011,TCP,1406,Data,HTTP,-,IoC Detected,47.81,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Samarth Bera,Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML like Gecko) CriOS/24.0.881.0 Mobile/87D823 Safari/534.1,Segment C,Chengdu.Madrid,235.218.156.17,Log Data,Alert Data,Firewall
2024-05-22 02:59:38,240.240.251.191,89.55.102.88,34099,11846,UDP,1093,Data,FTP,-,IoC Detected,18.54,,DDoS,Known Pattern A,Blocked,Medium,Samar Bajaj,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5; rv:1.9.4.20) Gecko/8274-12-17 16:38:44 Firefox/15.0,Segment C,London.Toronto,,,,Server
