Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2024-05-19 14:45:12,102.141.133.45,146.110.197.155,9617,17250,TCP,498,Control,HTTP,-,,25.01,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Shayak Sethi,Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.25.6 (KHTML like Gecko) Version/4.0.2 Safari/531.25.6,Segment B,Gandhidham.Madhya Pradesh,,,Alert Data,Server
2024-05-19 22:59:34,214.148.84.251,16.247.160.98,15981,24264,TCP,1024,Control,DNS,-,IoC Detected,8.67,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Khushi Majumdar,Opera/9.10.(X11; Linux i686; ml-IN) Presto/2.9.171 Version/10.00,Segment A,Nanjing.Houston,14.133.98.31,Log Data,Alert Data,Firewall
2024-05-19 13:24:39,247.152.71.230,226.198.109.114,40881,10826,TCP,122,Data,DNS,-,IoC Detected,83.53,,Intrusion,Known Pattern B,Blocked,Medium,Devansh Bahl,Opera/8.30.(X11; Linux i686; pl-PL) Presto/2.9.171 Version/11.00,Segment B,London.Vancouver,63.103.90.37,,,Server
2024-05-19 23:37:37,17.74.187.91,160.133.109.12,22737,44321,TCP,1140,Control,HTTP,-,IoC Detected,72.46,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Abram Doctor,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5; rv:1.9.5.20) Gecko/2102-05-08 21:26:25 Firefox/3.8,Segment C,Toronto.Shanghai,,Log Data,,Server
2024-05-19 19:15:07,249.182.59.158,236.29.34.190,41038,8902,TCP,1299,Data,DNS,-,IoC Detected,41.29,,Intrusion,Known Pattern A,Ignored,Medium,Alia Sur,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sw-KE) AppleWebKit/532.11.6 (KHTML like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.11.6,Segment B,Shenzhen.Vienna,115.181.175.204,Log Data,,Firewall
2024-05-19 11:46:12,181.138.240.64,105.157.116.118,57212,37094,UDP,166,Control,DNS,-,IoC Detected,75.97,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Anya Johal,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mg-MG) AppleWebKit/531.40.6 (KHTML like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.40.6,Segment A,Thiruvananthapuram.Madrid,99.208.119.97,Log Data,Alert Data,Firewall
2024-05-19 11:44:49,249.188.223.68,184.6.30.140,29178,56844,TCP,1039,Control,FTP,-,,17.49,,Malware,Known Pattern B,Ignored,Medium,Saksham Yogi,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9; rv:1.9.3.20) Gecko/5138-10-06 19:14:05 Firefox/3.8,Segment A,Rome.New York City,87.204.165.178,,Alert Data,Firewall
2024-05-19 14:49:46,184.93.86.215,135.242.208.221,35401,45414,TCP,478,Data,FTP,-,,20.53,,Intrusion,Known Pattern B,Ignored,Medium,Anvi Kota,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6 rv:3.0; nn-NO) AppleWebKit/533.14.6 (KHTML like Gecko) Version/5.0 Safari/533.14.6,Segment B,Xi'an.Toronto,220.174.231.225,Log Data,,Server
2024-05-19 22:24:16,169.222.176.68,183.50.192.26,1214,56632,TCP,1313,Control,FTP,-,,44.4,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Parinaaz Vohra,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0) AppleWebKit/532.1 (KHTML like Gecko) Chrome/34.0.827.0 Safari/532.1,Segment B,Raebareli.West Bengal,,Log Data,Alert Data,Server
2024-05-19 09:22:02,197.13.225.196,32.189.37.207,56132,55233,TCP,299,Data,HTTP,-,IoC Detected,71.36,,Malware,Known Pattern A,Logged,Medium,Misha Chopra,Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/531.1 (KHTML like Gecko) Chrome/28.0.848.0 Safari/531.1,Segment A,Anand.Shanghai,189.120.212.24,Log Data,Alert Data,Server
2024-05-19 11:10:02,198.239.65.152,134.81.36.141,57715,50403,TCP,333,Control,DNS,-,,18.2,,DDoS,Known Pattern A,Blocked,Medium,Shalv Sule,Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.11.4 (KHTML like Gecko) Version/4.1 Safari/533.11.4,Segment A,Chengdu.Madrid,,,,Firewall
2024-05-19 23:12:59,21.99.162.230,128.122.116.216,58560,11720,TCP,121,Data,HTTP,-,,76.68,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Kanav Wason,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4575-08-18 04:17:32 Firefox/11.0,Segment C,Proddatur.Kerala,,Log Data,Alert Data,Server
2024-05-19 14:59:48,6.50.233.52,42.178.90.155,11323,18526,TCP,1430,Data,FTP,-,IoC Detected,42.46,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Nitya Samra,Opera/9.64.(Windows NT 5.01; fi-FI) Presto/2.9.176 Version/10.00,Segment B,Paris.Madrid,192.101.191.77,Log Data,,Server
